payment_id,order_id,payment_date,payment_amount,payment_method,payment_status
3068,3068,2025-02-22,371.88,UPI,Success
3069,3069,2025-06-28,2311.56,Net Banking,Success
3070,3070,2024-04-28,786.56,UPI,Success
3071,3071,2026-06-30,1840.25,Debit Card,Success
3072,3072,2025-11-04,3458.35,Credit Card,Success
3073,3073,2025-03-31,288.58,Net Banking,Success
3074,3074,2025-06-01,566.43,UPI,Success
3075,3075,2025-01-13,2785.51,UPI,Success
3076,3076,2026-02-02,1573.56,Credit Card,Success
3077,3077,2026-05-01,2530.32,Credit Card,Success
3078,3078,2025-10-03,7925.7,Net Banking,Failed
3079,3079,2025-10-22,3184.26,Credit Card,Success
3080,3080,2025-10-25,56.83,UPI,Success
3081,3081,2026-08-11,182.46,Credit Card,Success
3082,3082,2025-12-31,4004.9,Credit Card,Success
3083,3083,2026-06-11,998.55,Credit Card,Success
3084,3084,2025-10-01,1081.48,Credit Card,Success
3085,3085,2025-04-17,3771.71,UPI,Success
3086,3086,2026-07-14,197.07,Credit Card,Success
3087,3087,2025-02-18,2407.88,Debit Card,Success
3088,3088,2025-10-18,1578.64,Credit Card,Success
3089,3089,2026-04-11,5259.04,Credit Card,Success
3090,3090,2025-11-14,1412.69,Debit Card,Success
3091,3091,2025-09-19,397.45,Credit Card,Success
3092,3092,2025-09-03,3054.05,Credit Card,Success
3093,3093,2026-03-05,155.0,UPI,Success
3094,3094,2025-06-17,2760.75,UPI,Success
3095,3095,2026-03-23,830.26,Credit Card,Success
3096,3096,2026-03-29,2225.13,Credit Card,Failed
3097,3097,2026-05-30,3224.2,Credit Card,Success
3098,3098,2025-03-16,520.86,Credit Card,Success
3099,3099,2025-11-13,1316.72,Debit Card,Success
3100,3100,2026-02-17,481.21,Credit Card,Failed
3101,3101,2025-10-28,176.94,Credit Card,Success
3102,3102,2025-07-29,1053.46,Net Banking,Success
3103,3103,2025-12-13,2215.71,Credit Card,Success
3104,3104,2026-03-04,109.12,Credit Card,Success
3105,3105,2024-10-24,261.79,UPI,Success
3106,3106,2025-07-03,230.12,UPI,Success
3107,3107,2026-03-13,390.74,Net Banking,Failed
3108,3108,2026-02-21,525.21,Credit Card,Refunded
3109,3109,2026-06-21,213.61,Net Banking,Failed
3110,3110,2025-09-26,681.8,UPI,Success
3111,3111,2025-10-01,3563.14,Net Banking,Success
3112,3112,2026-06-13,506.22,Net Banking,Refunded
3113,3113,2025-10-15,2786.33,Credit Card,Success
3114,3114,2025-08-28,137.21,UPI,Success
3115,3115,2025-05-28,1931.75,Debit Card,Success
3116,3116,2026-02-04,56.83,Debit Card,Success
3117,3117,2026-07-08,1737.88,Credit Card,Success
3118,3118,2026-04-22,2740.28,Net Banking,Success
3119,3119,2025-12-01,220.53,Debit Card,Success
3120,3120,2026-08-28,758.19,Debit Card,Failed
3121,3121,2025-12-16,251.42,Credit Card,Success
3122,3122,2026-03-28,415.01,Credit Card,Success
3123,3123,2024-12-08,344.01,Credit Card,Success
3124,3124,2026-02-24,55.3,Credit Card,Success
3125,3125,2025-01-21,581.11,Net Banking,Success
3126,3126,2025-02-18,1102.0,Credit Card,Success
3127,3127,2026-05-24,20.73,Debit Card,Refunded
3128,3128,2024-09-15,2817.51,Credit Card,Success
3129,3129,2025-12-16,634.17,Net Banking,Failed
3130,3130,2026-03-10,2503.52,UPI,Success
3131,3131,2026-04-15,1362.83,Debit Card,Success
3132,3132,2025-11-10,884.47,Net Banking,Success
3133,3133,2025-12-18,216.49,Credit Card,Success
3134,3134,2025-05-23,317.69,UPI,Success
3135,3135,2026-06-01,385.1,Net Banking,Success
3136,3136,2024-01-25,415.94,Credit Card,Success
3137,3137,2026-05-28,2473.72,Credit Card,Success
3138,3138,2026-01-23,222.36,Debit Card,Refunded
3139,3139,2026-03-10,1018.46,UPI,Success
3140,3140,2025-03-08,288.04,Debit Card,Success
3141,3141,2025-05-14,2201.57,Debit Card,Success
3142,3142,2025-09-10,1170.48,Net Banking,Success
3143,3143,2026-05-29,1238.57,Debit Card,Refunded
3144,3144,2025-11-03,222.2,Debit Card,Success
3145,3145,2026-05-05,2412.65,UPI,Success
3146,3146,2026-07-29,743.32,Debit Card,Success
3147,3147,2026-08-17,44.44,UPI,Success
3148,3148,2024-12-10,3235.38,Net Banking,Success
3149,3149,2026-06-02,2285.95,UPI,Success
3150,3150,2025-08-02,179.01,Net Banking,Success
3151,3151,2026-07-26,3625.01,UPI,Failed
3152,3152,2025-11-30,4322.88,Credit Card,Success
3153,3153,2026-08-11,414.69,Net Banking,Success
3154,3154,2025-08-17,3268.26,Debit Card,Success
3155,3155,2026-03-06,883.07,Net Banking,Success
3156,3156,2025-08-31,519.39,UPI,Success
3157,3157,2025-12-14,141.16,Debit Card,Success
3158,3158,2026-07-13,2346.77,Credit Card,Success
3159,3159,2026-02-04,4165.21,Net Banking,Success
3160,3160,2025-07-09,378.0,Credit Card,Failed
3161,3161,2026-08-07,1182.49,Credit Card,Success
3162,3162,2025-12-14,1047.24,Credit Card,Success
3163,3163,2026-07-12,336.8,Debit Card,Success
3164,3164,2026-08-01,220.38,Credit Card,Success
3165,3165,2025-01-25,173.57,Debit Card,Success
3166,3166,2026-05-22,240.59,Net Banking,Failed
3167,3167,2026-06-10,4110.43,Net Banking,Success
3168,3168,2025-10-16,107.21,Credit Card,Success
3169,3169,2026-06-12,63.14,Net Banking,Success
3170,3170,2025-08-31,5288.07,Credit Card,Success
3171,3171,2026-03-13,3992.7,UPI,Success
3172,3172,2025-10-25,715.85,Debit Card,Success
3173,3173,2026-05-06,386.78,Credit Card,Success
3174,3174,2025-12-06,279.29,Debit Card,Success
3175,3175,2026-08-19,130.02,Net Banking,Success
3176,3176,2025-05-10,1491.3,Credit Card,Success
3177,3177,2025-08-20,842.63,Net Banking,Success
3178,3178,2026-05-25,1503.16,Debit Card,Success
3179,3179,2025-01-05,3624.27,UPI,Success
3180,3180,2024-03-21,230.29,Net Banking,Failed
3181,3181,2024-12-10,457.65,UPI,Success
3182,3182,2026-08-02,469.46,Credit Card,Success
3183,3183,2025-06-05,570.85,Credit Card,Success
3184,3184,2026-08-18,857.46,UPI,Success
3185,3185,2025-11-15,80.23,UPI,Success
3186,3186,2026-06-12,678.07,Credit Card,Success
3187,3187,2024-09-17,197.05,Net Banking,Success
3188,3188,2025-08-08,734.48,Credit Card,Success
3189,3189,2026-01-12,148.93,Net Banking,Success
3190,3190,2026-05-16,1232.08,Debit Card,Success
3191,3191,2024-08-29,2817.87,UPI,Success
3192,3192,2026-01-11,338.56,Debit Card,Success
3193,3193,2026-06-26,3669.27,Credit Card,Success
3194,3194,2025-02-20,4063.0,UPI,Success
3195,3195,2025-01-02,52.65,Net Banking,Failed
3196,3196,2026-08-08,117.96,Net Banking,Success
3197,3197,2026-02-05,1128.08,Debit Card,Success
3198,3198,2026-01-08,42.18,Debit Card,Success
3199,3199,2025-07-20,211.36,Net Banking,Success
3200,3200,2026-07-25,284.61,Debit Card,Success
3201,3201,2025-10-09,3290.02,Credit Card,Success
3202,3202,2026-07-24,3659.02,Net Banking,Success
3203,3203,2025-05-14,87.82,Credit Card,Success
3204,3204,2024-12-03,190.9,Debit Card,Success
3205,3205,2026-03-10,3161.21,Net Banking,Refunded
3206,3206,2025-11-19,247.08,Debit Card,Success
3207,3207,2025-12-06,1712.01,Debit Card,Success
3208,3208,2026-04-03,583.34,Debit Card,Success
3209,3209,2025-05-24,576.28,Net Banking,Success
3210,3210,2026-01-07,234.62,Debit Card,Failed
3211,3211,2025-01-23,3574.49,UPI,Success
3212,3212,2025-10-23,499.85,Debit Card,Failed
3213,3213,2026-01-18,1448.35,Credit Card,Success
3214,3214,2025-09-09,317.48,Debit Card,Success
3215,3215,2025-11-24,830.21,Credit Card,Failed
3216,3216,2026-04-23,340.99,Debit Card,Success
3217,3217,2024-12-09,1310.9,Net Banking,Success
3218,3218,2025-08-16,2571.52,Net Banking,Success
3219,3219,2025-04-14,548.72,Net Banking,Success
3220,3220,2025-02-08,535.71,UPI,Success
3221,3221,2026-05-10,2002.38,Credit Card,Success
3222,3222,2026-02-13,511.52,Credit Card,Success
3223,3223,2026-06-03,1773.1,Net Banking,Success
3224,3224,2026-03-16,596.93,Credit Card,Success
3225,3225,2026-03-02,1919.0,Debit Card,Success
3226,3226,2026-05-02,847.07,Net Banking,Success
3227,3227,2025-07-07,875.83,Credit Card,Success
3228,3228,2025-11-29,1739.47,UPI,Success
3229,3229,2026-04-25,283.32,UPI,Success
3230,3230,2026-05-04,282.98,Debit Card,Success
3231,3231,2025-09-30,769.59,Debit Card,Success
3232,3232,2026-06-02,373.33,Debit Card,Failed
3233,3233,2025-10-21,426.33,Credit Card,Success
3234,3234,2026-06-27,521.53,Net Banking,Success
3235,3235,2026-08-28,3592.14,UPI,Success
3236,3236,2026-03-14,315.74,Debit Card,Success
3237,3237,2025-11-14,134.83,UPI,Success
3238,3238,2025-11-18,516.11,UPI,Refunded
3239,3239,2025-10-14,188.65,Debit Card,Success
3240,3240,2026-05-21,203.47,Debit Card,Success
3241,3241,2026-04-28,233.61,Credit Card,Success
3242,3242,2024-11-29,1160.53,UPI,Success
3243,3243,2025-11-21,88.88,Debit Card,Success
3244,3244,2024-08-22,1881.08,Net Banking,Success
3245,3245,2026-04-25,1689.16,UPI,Success
3246,3246,2026-01-23,156.67,Credit Card,Success
3247,3247,2026-01-20,62.19,UPI,Success
3248,3248,2026-06-21,320.75,Debit Card,Success
3249,3249,2026-08-12,1247.58,Credit Card,Success
3250,3250,2024-10-17,99.52,Net Banking,Success
3251,3251,2024-11-17,289.58,Debit Card,Refunded
3252,3252,2025-01-13,348.07,Credit Card,Success
3253,3253,2024-12-23,1456.03,Credit Card,Success
3254,3254,2026-04-14,194.12,Credit Card,Success
3255,3255,2026-04-10,899.01,Debit Card,Success
3256,3256,2026-08-20,387.27,UPI,Success
3257,3257,2026-04-03,839.11,Debit Card,Success
3258,3258,2024-07-07,65.89,UPI,Success
3259,3259,2025-09-24,421.28,Net Banking,Success
3260,3260,2026-02-01,581.48,Net Banking,Success
3261,3261,2026-05-16,1414.27,UPI,Success
3262,3262,2026-05-06,3026.76,Net Banking,Success
3263,3263,2025-11-07,273.07,Net Banking,Success
3264,3264,2025-03-05,4582.45,UPI,Refunded
3265,3265,2026-06-25,168.09,Debit Card,Success
3266,3266,2025-11-19,5355.96,Net Banking,Success
3267,3267,2025-04-22,448.96,Credit Card,Success
3268,3268,2025-02-11,4636.93,Credit Card,Refunded
3269,3269,2024-05-17,563.32,UPI,Success
3270,3270,2025-08-05,4824.68,Debit Card,Success
3271,3271,2026-05-25,2211.03,Net Banking,Success
3272,3272,2025-07-19,915.26,Debit Card,Success
3273,3273,2026-08-13,517.24,Credit Card,Success
3274,3274,2024-09-27,1634.27,UPI,Success
3275,3275,2025-11-02,315.66,UPI,Success
3276,3276,2025-05-30,55.6,Net Banking,Success
3277,3277,2026-05-19,3330.34,Net Banking,Success
3278,3278,2026-05-17,53.22,Debit Card,Success
3279,3279,2026-04-09,213.84,UPI,Success
3280,3280,2026-08-12,1253.9,UPI,Success
3281,3281,2025-12-24,1877.22,Credit Card,Success
3282,3282,2025-11-25,861.29,Debit Card,Success
3283,3283,2026-03-18,305.1,Credit Card,Refunded
3284,3284,2026-01-29,804.62,Debit Card,Success
3285,3285,2025-01-18,699.49,Debit Card,Success
3286,3286,2026-05-29,2503.18,Net Banking,Success
3287,3287,2025-02-25,3370.84,Debit Card,Success
3288,3288,2025-10-02,283.24,Debit Card,Success
3289,3289,2026-04-30,69.64,UPI,Success
3290,3290,2026-01-21,1395.89,Credit Card,Success
3291,3291,2026-03-28,224.28,Net Banking,Success
3292,3292,2024-12-26,401.08,Debit Card,Success
3293,3293,2026-08-20,295.76,Credit Card,Failed
3294,3294,2025-08-27,1901.36,Credit Card,Success
3295,3295,2026-02-21,158.28,UPI,Success
3296,3296,2025-03-02,3400.43,UPI,Success
3297,3297,2026-03-17,658.52,UPI,Success
3298,3298,2025-08-22,548.54,Credit Card,Success
3299,3299,2025-02-04,732.77,Net Banking,Success
3300,3300,2026-02-05,3155.98,Net Banking,Success
3301,3301,2026-06-28,1742.81,Debit Card,Success
3302,3302,2026-01-05,58.97,Net Banking,Success
3303,3303,2026-07-20,2834.58,UPI,Success
3304,3304,2026-01-22,105.72,Credit Card,Success
3305,3305,2026-08-20,1180.32,Credit Card,Success
3306,3306,2026-05-13,2154.35,Net Banking,Refunded
3307,3307,2026-03-23,764.89,Net Banking,Success
3308,3308,2025-02-19,123.63,Credit Card,Success
3309,3309,2026-07-17,138.04,Net Banking,Success
3310,3310,2025-02-04,1026.35,Net Banking,Failed
3311,3311,2026-05-02,2627.03,Credit Card,Success
3312,3312,2026-08-01,448.74,Debit Card,Success
3313,3313,2026-08-28,57.44,UPI,Success
3314,3314,2025-03-07,889.31,Credit Card,Success
3315,3315,2025-04-14,121.23,Net Banking,Success
3316,3316,2025-04-21,213.49,Debit Card,Refunded
3317,3317,2024-04-20,330.05,Debit Card,Success
3318,3318,2025-12-14,1138.26,Credit Card,Success
3319,3319,2026-04-14,1424.7,UPI,Success
3320,3320,2025-11-28,1417.75,Credit Card,Success
3321,3321,2026-01-26,2590.25,Debit Card,Success
3322,3322,2025-07-11,464.5,UPI,Success
3323,3323,2026-08-04,562.65,Debit Card,Success
3324,3324,2025-06-19,2549.29,UPI,Success
3325,3325,2026-02-07,824.3,Credit Card,Success
3326,3326,2025-11-27,4027.65,Debit Card,Success
3327,3327,2026-06-11,2355.53,Debit Card,Success
3328,3328,2024-04-08,1908.96,Net Banking,Failed
3329,3329,2026-07-14,4264.41,Net Banking,Success
3330,3330,2024-11-17,1537.11,UPI,Success
3331,3331,2024-06-06,1220.67,Net Banking,Failed
3332,3332,2026-04-04,371.5,UPI,Refunded
3333,3333,2025-05-24,2423.23,Debit Card,Refunded
3334,3334,2025-09-20,373.62,Debit Card,Success
3335,3335,2026-07-04,4080.54,Debit Card,Refunded
3336,3336,2025-12-19,105.72,UPI,Success
3337,3337,2024-06-03,1365.9,Credit Card,Success
3338,3338,2025-09-22,612.58,UPI,Success
3339,3339,2026-05-18,148.93,Debit Card,Success
3340,3340,2026-08-05,772.97,Credit Card,Success
3341,3341,2025-04-12,1489.91,Credit Card,Failed
3342,3342,2025-05-24,390.38,Debit Card,Success
3343,3343,2024-10-29,4218.42,Credit Card,Success
3344,3344,2026-08-04,312.45,Net Banking,Success
3345,3345,2026-05-29,478.42,Debit Card,Success
3346,3346,2025-12-07,329.63,Net Banking,Success
3347,3347,2026-01-13,539.31,UPI,Success
3348,3348,2026-08-10,1849.85,Debit Card,Success
3349,3349,2026-06-18,761.31,UPI,Success
3350,3350,2026-02-08,237.48,Net Banking,Failed
3351,3351,2026-03-14,2489.71,Debit Card,Success
3352,3352,2026-04-28,1124.26,Debit Card,Success
3353,3353,2025-04-10,2291.2,Net Banking,Success
3354,3354,2025-11-17,605.98,Credit Card,Success
3355,3355,2025-06-24,551.64,Credit Card,Failed
3356,3356,2025-09-18,3803.93,Net Banking,Success
3357,3357,2025-12-03,1254.97,UPI,Success
3358,3358,2026-07-30,3741.78,Credit Card,Success
3359,3359,2025-03-16,2828.72,Debit Card,Success
3360,3360,2025-03-19,3234.48,Credit Card,Success
3361,3361,2026-04-30,444.32,Net Banking,Success
3362,3362,2026-02-08,408.83,Debit Card,Failed
3363,3363,2025-12-10,49.52,Credit Card,Success
3364,3364,2026-01-24,2649.84,Net Banking,Success
3365,3365,2025-07-30,798.54,UPI,Success
3366,3366,2024-09-29,3426.04,Credit Card,Success
3367,3367,2026-01-12,828.84,UPI,Refunded
3368,3368,2026-03-13,669.66,UPI,Success
3369,3369,2025-10-22,619.75,Net Banking,Success
3370,3370,2025-09-29,1253.34,UPI,Success
3371,3371,2026-03-23,397.93,UPI,Success
3372,3372,2026-06-03,526.14,UPI,Success
3373,3373,2024-08-17,1330.52,Credit Card,Success
3374,3374,2025-02-22,662.3,UPI,Success
3375,3375,2026-03-08,416.31,Debit Card,Success
3376,3376,2026-03-31,2719.88,Credit Card,Success
3377,3377,2024-12-11,626.56,UPI,Success
3378,3378,2026-04-03,75.77,UPI,Success
3379,3379,2025-11-09,1884.38,Net Banking,Success
3380,3380,2026-01-16,163.61,Debit Card,Success
3381,3381,2026-06-16,2605.53,Debit Card,Success
3382,3382,2025-06-25,492.13,UPI,Success
3383,3383,2026-08-23,744.71,Net Banking,Success
3384,3384,2025-12-24,657.41,UPI,Success
3385,3385,2026-05-16,734.7,Credit Card,Success
3386,3386,2025-06-17,139.28,Credit Card,Failed
3387,3387,2026-04-03,1432.21,Debit Card,Success
3388,3388,2025-06-29,1416.61,Net Banking,Success
3389,3389,2026-07-24,467.33,Debit Card,Success
3390,3390,2025-12-10,410.61,UPI,Success
3391,3391,2025-11-19,55.35,UPI,Success
3392,3392,2025-07-22,3430.71,Debit Card,Success
3393,3393,2025-08-05,139.03,UPI,Success
3394,3394,2026-01-08,510.99,Net Banking,Success
3395,3395,2025-01-12,1049.36,Debit Card,Success
3396,3396,2025-12-17,545.53,UPI,Success
3397,3397,2026-04-11,568.15,Net Banking,Success
3398,3398,2026-03-18,1210.29,Net Banking,Failed
3399,3399,2025-04-06,1368.64,Credit Card,Success
3400,3400,2026-08-14,4191.45,Debit Card,Success
3401,3401,2026-02-14,161.52,Debit Card,Success
3402,3402,2026-01-05,369.25,UPI,Success
3403,3403,2025-09-13,432.07,UPI,Success
3404,3404,2026-03-19,197.39,Net Banking,Failed
3405,3405,2025-10-18,211.44,Net Banking,Success
3406,3406,2026-08-21,591.28,Net Banking,Success
3407,3407,2024-11-05,886.46,Net Banking,Success
3408,3408,2026-05-01,169.37,Debit Card,Failed
3409,3409,2025-12-10,281.31,Credit Card,Success
3410,3410,2026-01-28,1208.35,UPI,Success
3411,3411,2026-04-25,81.62,Credit Card,Success
3412,3412,2025-03-19,1729.56,Debit Card,Success
3413,3413,2026-04-12,3068.8,Credit Card,Success
3414,3414,2025-07-21,109.27,Debit Card,Success
3415,3415,2026-01-16,489.88,Net Banking,Success
3416,3416,2026-03-29,240.04,Debit Card,Success
3417,3417,2025-10-03,3562.94,Credit Card,Success
3418,3418,2026-01-27,1017.33,Credit Card,Success
3419,3419,2025-07-06,2471.61,Net Banking,Success
3420,3420,2026-07-27,61.81,UPI,Success
3421,3421,2026-02-13,2669.35,Debit Card,Success
3422,3422,2025-08-18,3510.75,Credit Card,Success
3423,3423,2026-01-14,2320.7,UPI,Failed
3424,3424,2025-06-30,5557.82,UPI,Success
3425,3425,2025-10-27,97.59,Credit Card,Success
3426,3426,2026-07-30,2741.6,Credit Card,Success
3427,3427,2025-10-20,2566.08,Credit Card,Success
3428,3428,2026-04-28,440.42,Net Banking,Success
3429,3429,2026-06-16,1738.08,Net Banking,Success
3430,3430,2025-08-18,1942.0,Net Banking,Success
3431,3431,2026-04-18,181.09,Debit Card,Success
3432,3432,2025-09-26,279.33,Net Banking,Success
3433,3433,2025-12-02,49.02,Credit Card,Success
3434,3434,2026-02-04,2071.39,UPI,Success
3435,3435,2025-12-22,5145.94,Debit Card,Success
3436,3436,2025-12-25,112.32,UPI,Success
3437,3437,2025-12-16,540.55,Debit Card,Success
3438,3438,2025-11-13,4830.6,Debit Card,Success
3439,3439,2025-10-30,212.65,Credit Card,Failed
3440,3440,2026-02-26,2236.82,UPI,Success
3441,3441,2026-08-03,459.89,Debit Card,Success
3442,3442,2026-08-17,5188.75,Debit Card,Success
3443,3443,2026-01-13,2900.82,Net Banking,Success
3444,3444,2025-02-26,2229.79,Credit Card,Success
3445,3445,2025-04-28,2631.61,Debit Card,Success
3446,3446,2025-04-30,1697.93,Debit Card,Failed
3447,3447,2026-05-27,52.76,Credit Card,Failed
3448,3448,2025-07-21,1273.13,UPI,Success
3449,3449,2026-06-21,2275.97,Net Banking,Success
3450,3450,2025-12-06,800.75,Net Banking,Success
3451,3451,2024-12-12,391.9,Net Banking,Success
3452,3452,2026-02-15,3449.76,UPI,Success
3453,3453,2026-01-25,1615.58,Credit Card,Failed
3454,3454,2026-02-20,3836.06,Credit Card,Failed
3455,3455,2025-11-27,106.71,Net Banking,Success
3456,3456,2024-12-16,954.48,UPI,Success
3457,3457,2025-09-13,340.85,Credit Card,Failed
3458,3458,2025-01-03,521.23,UPI,Success
3459,3459,2025-01-25,2914.78,Net Banking,Failed
3460,3460,2026-06-18,177.94,Net Banking,Success
3461,3461,2024-09-15,4013.57,UPI,Success
3462,3462,2026-02-14,200.81,Credit Card,Success
3463,3463,2026-05-23,172.22,Credit Card,Success
3464,3464,2026-07-04,3355.34,Net Banking,Success
3465,3465,2025-04-04,216.09,Credit Card,Success
3466,3466,2024-06-20,165.12,UPI,Success
3467,3467,2024-08-06,198.38,Credit Card,Success
3468,3468,2026-05-10,94.61,Debit Card,Success
3469,3469,2025-12-06,431.31,UPI,Success
3470,3470,2024-08-27,1299.11,UPI,Failed
3471,3471,2026-04-16,2786.33,Debit Card,Success
3472,3472,2026-05-02,2646.61,Net Banking,Failed
3473,3473,2025-05-15,314.18,UPI,Success
3474,3474,2025-05-13,3196.65,Credit Card,Success
3475,3475,2026-08-25,731.64,UPI,Success
3476,3476,2025-10-19,106.0,Debit Card,Success
3477,3477,2026-06-07,281.25,Net Banking,Success
3478,3478,2025-05-03,104.56,Credit Card,Success
3479,3479,2025-07-10,1423.39,Net Banking,Refunded
3480,3480,2026-07-16,1496.9,Credit Card,Success
3481,3481,2025-08-10,2034.78,Net Banking,Success
3482,3482,2026-01-07,2373.34,Credit Card,Success
3483,3483,2025-07-04,1249.06,Net Banking,Success
3484,3484,2025-09-02,207.06,UPI,Success
3485,3485,2025-04-09,4920.39,UPI,Success
3486,3486,2025-11-18,2827.39,Debit Card,Success
3487,3487,2025-07-26,676.04,Net Banking,Success
3488,3488,2026-03-15,166.81,Credit Card,Success
3489,3489,2025-07-20,788.78,UPI,Success
3490,3490,2025-11-21,657.27,Credit Card,Success
3491,3491,2026-06-12,2481.44,Debit Card,Failed
